297,"Marrus claudanielis","adult","Depth (m)","point",1156,"Dunn2005_claudanielis"
298,"Marrus claudanielis","adult","Depth (m)","point",1144,"Dunn2005_claudanielis"
299,"Marrus claudanielis","adult","Depth (m)","point",1126,"Dunn2005_claudanielis"
300,"Marrus claudanielis","adult","Depth (m)","point",686,"Youngbluth1989"
301,"Marrus claudanielis","adult","Depth (m)","point",862,"Pages(pers. Comm)"
302,"Marrus antarcticus","adult","Terminal filament number","point",1,"Dunn2005_claudanielis"
303,"Marrus orthocanna","adult","Terminal filament number","point",1,"Dunn2005_claudanielis"
304,"Marrus antarcticus","adult","Number of coils","point",3,"Totton1954"
305,"Dimophyes arctica","adult","Heteroneme length (um)","point",198,"Grossman2013_Thesis"
306,"Dimophyes arctica","adult","Haploneme length (um)","point",30,"Grossman2013_Thesis"
307,"Clausophyes galeata","adult","Cnidoband length (um)","point",140,"Grossman2013_Thesis"
308,"Clausophyes galeata","proximal","Cnidoband width (um)","point",60,"Grossman2013_Thesis"
309,"Archangelopsis typica","adult","Depth (m)","point",100,"Mackie1987_Siphbio"
310,"Archangelopsis typica","adult","Depth (m)","point",112,"Mackie1987_Siphbio"
311,"Steleophysema aurophora","adult","Depth (m)","point",405,"Mackie1987_Siphbio"
312,"Stephalia bathyphysa","adult","Depth (m)","point",503,"Mackie1987_Siphbio"
313,"Stephalia dilata","adult","Depth (m)","point",1158,"Mackie1987_Siphbio"
314,"Angelopsis globosa","adult","Depth (m)","point",2553,"Mackie1987_Siphbio"
315,"Physalia physalis","adult","Tentacle length (mm)","point",10000,"Mackie1987_Siphbio"
316,"Apolemia uvaria","adult","Heteroneme length (um)","point",12,"Mackie1987_Siphbio"
317,"Apolemia uvaria","adult","Heteroneme width (um)","point",2,"Mackie1987_Siphbio"
318,"Apolemia uvaria","adult","Colony length (cm)","point",2000,"Tregouboff&Rose1957"
319,"Muggiaea atlantica","adult","Tentacle number","mean",22.25,"Mackie1987_Siphbio"
320,"Bassia bassensis","adult","Tentacle number","mean",10.5,"Mackie1987_Siphbio"
321,"Sphaeronectes ?koellikeri","adult","Tentacle number","mean",20.49,"Mackie1987_Siphbio"
322,"Diphyes ?dispar","adult","Tentacle number","mean",51.71,"Mackie1987_Siphbio"
323,"Rosacea ?cymbiformis","adult","Tentacle number","mean",31.3,"Mackie1987_Siphbio"
324,"Stephanophyes superba","adult","Tentacle number","mean",20.47,"Mackie1987_Siphbio"
325,"Cordagalma ordinatum","adult","Tentacle number","mean",24.63,"Mackie1987_Siphbio"
326,"Forskalia ?edwardsi","adult","Tentacle number","mean",82.12,"Mackie1987_Siphbio"
327,"Athorybia ?rosacea","adult","Tentacle number","mean",2.91,"Mackie1987_Siphbio"
328,"Nanomia bijuga","adult","Tentacle number","mean",7.74,"Mackie1987_Siphbio"
329,"Agalma elegans","adult","Tentacle number","mean",4.14,"Mackie1987_Siphbio"
330,"Agalma okeni","adult","Tentacle number","mean",4.42,"Mackie1987_Siphbio"
331,"Muggiaea atlantica","adult","Gastrozooid length (mm)","mean",0.3,"Mackie1987_Siphbio"
332,"Bassia bassensis","adult","Gastrozooid length (mm)","mean",0.8,"Mackie1987_Siphbio"
333,"Sphaeronectes ?koellikeri","adult","Gastrozooid length (mm)","mean",0.35,"Mackie1987_Siphbio"
334,"Rosacea ?cymbiformis","adult","Gastrozooid length (mm)","mean",0.95,"Mackie1987_Siphbio"
335,"Stephanophyes superba","adult","Gastrozooid length (mm)","mean",1.5,"Mackie1987_Siphbio"
336,"Cordagalma ordinatum","adult","Gastrozooid length (mm)","mean",0.45,"Mackie1987_Siphbio"
337,"Forskalia ?edwardsi","adult","Gastrozooid length (mm)","mean",1.15,"Mackie1987_Siphbio"
338,"Athorybia ?rosacea","adult","Gastrozooid length (mm)","mean",0.85,"Mackie1987_Siphbio"
339,"Nanomia bijuga","adult","Gastrozooid length (mm)","mean",1.1,"Mackie1987_Siphbio"
340,"Agalma elegans","adult","Gastrozooid length (mm)","mean",1.2,"Mackie1987_Siphbio"
341,"Agalma okeni","adult","Gastrozooid length (mm)","mean",2,"Mackie1987_Siphbio"
342,"Muggiaea atlantica","adult","Prey length (mm)","mode",0.1,"Mackie1987_Siphbio"
343,"Bassia bassensis","adult","Prey length (mm)","mode",0.7,"Mackie1987_Siphbio"
344,"Sphaeronectes ?koellikeri","adult","Prey length (mm)","mode",0.3,"Mackie1987_Siphbio"
345,"Rosacea ?cymbiformis","adult","Prey length (mm)","mode",0.5,"Mackie1987_Siphbio"
346,"Stephanophyes superba","adult","Prey length (mm)","mode",1.9,"Mackie1987_Siphbio"
347,"Cordagalma ordinatum","adult","Prey length (mm)","mode",0.3,"Mackie1987_Siphbio"
348,"Forskalia ?edwardsi","adult","Prey length (mm)","mode",1.1,"Mackie1987_Siphbio"
349,"Agalma elegans","adult","Prey length (mm)","mode",1.5,"Mackie1987_Siphbio"
350,"Diphyes ?dispar","adult","Prey length (mm)","mode",0.3,"Mackie1987_Siphbio"
351,"Bassia bassensis","adult","Prey length (mm)","min",0.2,"Mackie1987_Siphbio"
352,"Rosacea ?cymbiformis","adult","Prey length (mm)","min",0.2,"Mackie1987_Siphbio"
353,"Stephanophyes superba","adult","Prey length (mm)","min",0.6,"Mackie1987_Siphbio"
354,"Forskalia ?edwardsi","adult","Prey length (mm)","min",0.2,"Mackie1987_Siphbio"
355,"Athorybia ?rosacea","adult","Prey length (mm)","min",0.2,"Mackie1987_Siphbio"
356,"Nanomia bijuga","adult","Prey length (mm)","min",0.2,"Mackie1987_Siphbio"
357,"Agalma elegans","adult","Prey length (mm)","min",0.4,"Mackie1987_Siphbio"
358,"Agalma okeni","adult","Prey length (mm)","min",0.6,"Mackie1987_Siphbio"
359,"Diphyes ?dispar","adult","Prey length (mm)","min",0.2,"Mackie1987_Siphbio"
360,"Muggiaea atlantica","adult","Prey length (mm)","max",1,"Mackie1987_Siphbio"
361,"Bassia bassensis","adult","Prey length (mm)","max",1.4,"Mackie1987_Siphbio"
362,"Sphaeronectes ?koellikeri","adult","Prey length (mm)","max",1,"Mackie1987_Siphbio"
363,"Stephanophyes superba","adult","Prey length (mm)","max",3.2,"Mackie1987_Siphbio"
364,"Cordagalma ordinatum","adult","Prey length (mm)","max",0.8,"Mackie1987_Siphbio"
365,"Physalia physalis","adult","Prey length (mm)","max",100,"Mackie1987_Siphbio"
366,"Physalia physalis","adult","Prey length (mm)","min",2,"Mackie1987_Siphbio"
367,"Rhizophysa eysenhardti","adult","Tentacle number","mean",8,"Mackie1987_Siphbio"
368,"Diphyes dispar","adult","Tentacle number","mean",128,"Mackie1987_Siphbio"
369,"Sulculeolaria quadrivalvis","adult","Tentacle number","mean",397,"Mackie1987_Siphbio"
370,"Sulculeolaria quadrivalvis","adult","Tentacle number","mean",180,"Mackie1987_Siphbio"
371,"Stephanophyes superba","adult","Tentacle number","mean",79,"Mackie1987_Siphbio"
372,"Agalma okeni","adult","Normal swimming speed (cm/s)","min",2,"Biggs1977_Feeding"
373,"Agalma okeni","adult","Normal swimming speed (cm/s)","max",5,"Biggs1977_Feeding"
374,"Nanomia cara","adult","Normal swimming speed (cm/s)","point",8,"Berrill1930"
375,"Nanomia cara","adult","Normal swimming speed (cm/s)","min",8,"Mackie1964"
376,"Nanomia cara","adult","Normal swimming speed (cm/s)","max",10,"Mackie1964"
377,"Physophora hydrostatica","adult","Normal swimming speed (cm/s)","point",7,"Biggs1977_Feeding"
378,"Stephanophyes superba","adult","Normal swimming speed (cm/s)","min",10,"Biggs1977_Feeding"
379,"Stephanophyes superba","adult","Normal swimming speed (cm/s)","max",15,"Biggs1977_Feeding"
380,"Rosacea cymbiformis","adult","Normal swimming speed (cm/s)","min",1,"Biggs1977_Feeding"
381,"Rosacea cymbiformis","adult","Normal swimming speed (cm/s)","max",3,"Biggs1977_Feeding"
382,"Sulculeolaria monoica","adult","Normal swimming speed (cm/s)","min",2,"Biggs1977_Feeding"
383,"Sulculeolaria monoica","adult","Normal swimming speed (cm/s)","max",5,"Biggs1977_Feeding"
384,"Chelophyes appendiculata","adult","Normal swimming speed (cm/s)","min",7,"Biggs1977_Feeding"
385,"Chelophyes appendiculata","adult","Normal swimming speed (cm/s)","max",6,"Biggs1977_Feeding"
386,"Abylopsis tetragona","adult","Normal swimming speed (cm/s)","point",8,"BoneTrueman1982"
387,"Diphyes dispar","adult","Normal swimming speed (cm/s)","min",1,"Biggs1977_Feeding"
388,"Diphyes dispar","adult","Normal swimming speed (cm/s)","max",3,"Biggs1977_Feeding"
389,"Cordagalma tottoni","adult","Gastrozooid length (fixed) (mm)","point",2,"Margulis1993_Ctottoni"
390,"Cordagalma tottoni","adult","Basigaster proportion","point",0.25,"Margulis1993_Ctottoni"
391,"Cordagalma tottoni","adult","Number of heteroneme rows per side","point",1,"Margulis1993_Ctottoni"
392,"Cordagalma tottoni","adult","Heteroneme number","min",30,"Margulis1993_Ctottoni"
393,"Cordagalma tottoni","adult","Heteroneme number","max",34,"Margulis1993_Ctottoni"
394,"Cordagalma tottoni","adult","Cnidoband length (um)","min",600,"Margulis1993_Ctottoni"
395,"Cordagalma tottoni","adult","Cnidoband length (um)","max",800,"Margulis1993_Ctottoni"
396,"Cordagalma tottoni","adult","Cnidoband width (um)","point",150,"Margulis1993_Ctottoni"
397,"Cordagalma ordinatum","adult","Heteroneme number","point",5,"Margulis1993_Ctottoni"
398,"Cordagalma ordinatum","adult","Haploneme number","point",12,"Margulis1993_Ctottoni"
399,"Lychnagalma utricularia","adult","Number of terminal filaments","point",8,"Pugh1986b_Lychnagalma"
400,"Lychnagalma utricularia","adult","Depth (m)","point",503,"Pugh1986b_Lychnagalma"
401,"Lychnagalma utricularia","adult","Depth (m)","point",640,"Pugh1986b_Lychnagalma"
402,"Lychnagalma utricularia","adult","Depth (m)","point",610,"Pugh1986b_Lychnagalma"
403,"Lychnagalma utricularia","adult","Depth (m)","point",683,"Pugh1986b_Lychnagalma"
404,"Lychnagalma utricularia","adult","Depth (m)","point",686,"Pugh1986b_Lychnagalma"
405,"Lychnagalma utricularia","adult","Depth (m)","point",610,"Pugh1986b_Lychnagalma"
406,"Lychnagalma utricularia","adult","Depth (m)","point",680,"Pugh1986b_Lychnagalma"
407,"Lychnagalma utricularia","adult","Depth (m)","point",690,"Pugh1986b_Lychnagalma"
408,"Lychnagalma utricularia","adult","Depth (m)","point",686,"Pugh1986b_Lychnagalma"
409,"Lychnagalma utricularia","adult","Depth (m)","point",610,"Pugh1986b_Lychnagalma"
410,"Lychnagalma utricularia","adult","Depth (m)","point",607,"Pugh1986b_Lychnagalma"
411,"Lychnagalma utricularia","adult","Depth (m)","point",605,"Pugh1986b_Lychnagalma"
412,"Lychnagalma utricularia","adult","Depth (m)","point",670,"Pugh1986b_Lychnagalma"
413,"Lychnagalma utricularia","adult","Depth (m)","point",606,"Pugh1986b_Lychnagalma"
414,"Lychnagalma utricularia","adult","Depth (m)","point",595,"Pugh1986b_Lychnagalma"
415,"Lychnagalma utricularia","adult","Depth (m)","point",600,"Pugh1986b_Lychnagalma"
416,"Lychnagalma utricularia","adult","Depth (m)","point",602,"Pugh1986b_Lychnagalma"
417,"Lychnagalma utricularia","adult","Depth (m)","point",645,"Pugh1986b_Lychnagalma"
418,"Lychnagalma utricularia","adult","Depth (m)","mean",620,"Pugh1986b_Lychnagalma"
419,"Lychnagalma utricularia","adult","Central ampulla length (um)","point",4125,"Pugh1986b_Lychnagalma"
420,"Lychnagalma utricularia","adult","Central ampulla length (um)","point",3600,"Pugh1986b_Lychnagalma"
421,"Lychnagalma utricularia","adult","Central ampulla length (um)","point",4125,"Pugh1986b_Lychnagalma"
422,"Lychnagalma utricularia","adult","Central ampulla length (um)","point",4875,"Pugh1986b_Lychnagalma"
423,"Lychnagalma utricularia","adult","Central ampulla width (um)","point",1275,"Pugh1986b_Lychnagalma"
424,"Lychnagalma utricularia","adult","Central ampulla width (um)","point",1650,"Pugh1986b_Lychnagalma"
425,"Lychnagalma utricularia","adult","Central ampulla width (um)","point",1725,"Pugh1986b_Lychnagalma"
426,"Lychnagalma utricularia","adult","Central ampulla width (um)","point",1200,"Pugh1986b_Lychnagalma"
427,"Lychnagalma utricularia","adult","Cnidosac length (um)","point",2325,"Pugh1986b_Lychnagalma"
428,"Lychnagalma utricularia","adult","Cnidosac length (um)","point",2250,"Pugh1986b_Lychnagalma"
429,"Lychnagalma utricularia","adult","Cnidosac length (um)","point",2400,"Pugh1986b_Lychnagalma"
430,"Lychnagalma utricularia","adult","Cnidosac length (um)","point",2400,"Pugh1986b_Lychnagalma"
431,"Lychnagalma utricularia","adult","Cnidosac width (um)","point",1200,"Pugh1986b_Lychnagalma"
432,"Lychnagalma utricularia","adult","Cnidosac width (um)","point",1200,"Pugh1986b_Lychnagalma"
433,"Lychnagalma utricularia","adult","Cnidosac width (um)","point",1275,"Pugh1986b_Lychnagalma"
434,"Lychnagalma utricularia","adult","Cnidosac width (um)","point",1200,"Pugh1986b_Lychnagalma"
435,"Lychnagalma utricularia","adult","Number of coils","point",9,"Pugh1986b_Lychnagalma"
436,"Lychnagalma utricularia","adult","Number of coils","point",11,"Pugh1986b_Lychnagalma"
437,"Lychnagalma utricularia","adult","Number of coils","point",8,"Pugh1986b_Lychnagalma"
438,"Lychnagalma utricularia","adult","Number of coils","point",9,"Pugh1986b_Lychnagalma"
439,"Lychnagalma utricularia","adult","Involucrum cover (%)","mean",100,"Pugh1986b_Lychnagalma"
440,"Lychnagalma utricularia","adult","Involucrum cover (%)","mode",101,"Pugh1986b_Lychnagalma"
441,"Lychnagalma utricularia","adult","Involucrum cover (%)","sd",0,"Pugh1986b_Lychnagalma"
442,"Lychnagalma utricularia","adult","Number of heteroneme rows per side","point",2,"Pugh1986b_Lychnagalma"
443,"Lychnagalma utricularia","adult","Gastrozooid length (mm)","min",10,"Pugh1986b_Lychnagalma"
444,"Rosacea repanda","adult","Depth (m)","point",388,"Pugh1988b_Prayidae"
445,"Rosacea repanda","adult","Depth (m)","point",457,"Pugh1988b_Prayidae"
446,"Rosacea repanda","adult","Depth (m)","point",488,"Pugh1988b_Prayidae"
447,"Rosacea repanda","adult","Depth (m)","point",702,"Pugh1988b_Prayidae"
448,"Rosacea repanda","adult","Depth (m)","point",491,"Pugh1988b_Prayidae"
449,"Rosacea repanda","adult","Depth (m)","point",455,"Pugh1988b_Prayidae"
450,"Rosacea repanda","adult","Depth (m)","point",420,"Pugh1988b_Prayidae"
451,"Rosacea repanda","adult","Depth (m)","point",460,"Pugh1988b_Prayidae"
452,"Rosacea repanda","adult","Heteroneme length (um)","point",105,"Pugh1988b_Prayidae"
453,"Rosacea repanda","adult","Heteroneme width (um)","point",6.5,"Pugh1988b_Prayidae"
454,"Rosacea repanda","adult","Heteroneme number","point",24,"Pugh1988b_Prayidae"
455,"Rosacea repanda","adult","Number of heteroneme rows per side","point",1,"Pugh1988b_Prayidae"
456,"Rosacea repanda","adult","Haploneme length (um)","min",45,"Pugh1988b_Prayidae"
457,"Rosacea repanda","adult","Haploneme length (um)","max",50,"Pugh1988b_Prayidae"
458,"Rosacea repanda","adult","Haploneme width (um)","point",8,"Pugh1988b_Prayidae"
459,"Rosacea repanda","adult","Cnidoband desmoneme length (um)","point",10.5,"Pugh1988b_Prayidae"
460,"Rosacea repanda","adult","Cnidoband desmoneme width (um)","point",10.5,"Pugh1988b_Prayidae"
461,"Rosacea repanda","adult","Desmoneme length (um)","min",15,"Pugh1988b_Prayidae"
462,"Rosacea repanda","adult","Desmoneme width (um)","min",10.5,"Pugh1988b_Prayidae"
463,"Rosacea repanda","adult","Desmoneme length (um)","max",18,"Pugh1988b_Prayidae"
464,"Rosacea repanda","adult","Desmoneme width (um)","max",12,"Pugh1988b_Prayidae"
465,"Rosacea repanda","adult","Rhopaloneme length (um)","max",34,"Pugh1988b_Prayidae"
466,"Rosacea repanda","adult","Rhopaloneme length (um)","min",24,"Pugh1988b_Prayidae"
467,"Rosacea repanda","adult","Rhopaloneme width (um)","point",5,"Pugh1988b_Prayidae"
468,"Rosacea repanda","adult","Tentacle number","point",4,"Pugh1988b_Prayidae"
469,"Rosacea limbata","adult","Tentacle number","point",59,"Pugh1988b_Prayidae"
470,"Rosacea limbata","adult","Depth (m)","point",146,"Pugh1988b_Prayidae"
471,"Rosacea limbata","adult","Heteroneme number","point",24,"Pugh1988b_Prayidae"
472,"Rosacea limbata","adult","Heteroneme length (um)","point",110,"Pugh1988b_Prayidae"
473,"Rosacea limbata","adult","Heteroneme width (um)","point",7.5,"Pugh1988b_Prayidae"
474,"Rosacea limbata","adult","Haploneme length (um)","max",43,"Pugh1988b_Prayidae"
475,"Rosacea limbata","adult","Haploneme width (um)","max",9,"Pugh1988b_Prayidae"
476,"Rosacea limbata","adult","Haploneme length (um)","min",40,"Pugh1988b_Prayidae"
477,"Rosacea limbata","adult","Haploneme width (um)","min",8,"Pugh1988b_Prayidae"
478,"Rosacea limbata","adult","Number of heteroneme rows per side","point",1,"Pugh1988b_Prayidae"
479,"Rosacea limbata","adult","Desmoneme length (um)","max",14.5,"Pugh1988b_Prayidae"
480,"Rosacea limbata","adult","Desmoneme width (um)","max",10.5,"Pugh1988b_Prayidae"
481,"Rosacea limbata","adult","Desmoneme length (um)","min",12,"Pugh1988b_Prayidae"
482,"Rosacea limbata","adult","Desmoneme width (um)","min",9,"Pugh1988b_Prayidae"
483,"Rosacea limbata","adult","Rhopaloneme length (um)","point",25,"Pugh1988b_Prayidae"
484,"Rosacea limbata","adult","Rhopaloneme width (um)","point",5,"Pugh1988b_Prayidae"
485,"Nectopyramis thetys","adult","Haploneme length (um)","point",48,"Pugh1992a_Nectopyramidinae"
486,"Nectopyramis thetys","adult","Haploneme width (um)","point",8,"Pugh1992a_Nectopyramidinae"
487,"Nectopyramis thetys","adult","Heteroneme length (um)","point",80,"Pugh1992a_Nectopyramidinae"
488,"Nectopyramis thetys","adult","Heteroneme width (um)","point",21,"Pugh1992a_Nectopyramidinae"
489,"Nectopyramis thetys","adult","Number of heteroneme rows per side","point",1,"Pugh1992a_Nectopyramidinae"
490,"Nectopyramis thetys","adult","Heteroneme number","min",20,"Pugh1992a_Nectopyramidinae"
491,"Nectopyramis thetys","adult","Heteroneme number","max",30,"Pugh1992a_Nectopyramidinae"
492,"Nectopyramis thetys","adult","Rhopaloneme length (um)","point",22,"Pugh1992a_Nectopyramidinae_unsure_id"
493,"Nectopyramis thetys","adult","Rhopaloneme width (um)","point",5,"Pugh1992a_Nectopyramidinae"
494,"Nectopyramis thetys","adult","Desmoneme length (um)","point",16,"Pugh1992a_Nectopyramidinae_unsure_id"
495,"Nectopyramis thetys","adult","Desmoneme width (um)","point",13,"Pugh1992a_Nectopyramidinae_unsure_id"
496,"Nectopyramis natans","adult","Cnidoband length (um)","point",200,"Pugh1992a_Nectopyramidinae"
497,"Nectopyramis thetys","adult","Cnidoband length (um)","point",400,"Pugh1992a_Nectopyramidinae"
498,"Nectopyramis natans","adult","Haploneme length (um)","point",50,"Pugh1992a_Nectopyramidinae"
499,"Nectopyramis natans","adult","Haploneme width (um)","point",10,"Pugh1992a_Nectopyramidinae"
500,"Nectopyramis natans","adult","Heteroneme length (um)","point",93,"Pugh1992a_Nectopyramidinae"
501,"Nectopyramis natans","adult","Heteroneme width (um)","point",21,"Pugh1992a_Nectopyramidinae"
502,"Nectopyramis natans","adult","Number of heteroneme rows per side","point",1,"Pugh1992a_Nectopyramidinae"
503,"Nectopyramis natans","adult","Heteroneme number","min",16,"Pugh1992a_Nectopyramidinae"
504,"Nectopyramis natans","adult","Heteroneme number","max",20,"Pugh1992a_Nectopyramidinae"
505,"Nectopyramis natans","adult","Desmoneme length (um)","point",16,"Pugh1992a_Nectopyramidinae_unsure_id"
506,"Nectopyramis natans","adult","Desmoneme width (um)","point",13,"Pugh1992a_Nectopyramidinae_unsure_id"
507,"Nectadamas richardi","adult","Heteroneme length (um)","point",90,"Pugh1992a_Nectopyramidinae"
508,"Nectadamas richardi","adult","Heteroneme width (um)","point",15,"Pugh1992a_Nectopyramidinae"
509,"Nectadamas richardi","adult","Heteroneme number","min",20,"Pugh1992a_Nectopyramidinae_unsure_id"
510,"Nectadamas richardi","adult","Heteroneme number","max",30,"Pugh1992a_Nectopyramidinae_unsure_id"
511,"Nectadamas richardi","adult","Rhopaloneme length (um)","point",30,"Pugh1992a_Nectopyramidinae_unsure_id"
512,"Nectadamas richardi","adult","Rhopaloneme width (um)","point",8,"Pugh1992a_Nectopyramidinae"
513,"Nectadamas richardi","adult","Desmoneme length (um)","point",20,"Pugh1992a_Nectopyramidinae_unsure_id"
514,"Nectadamas richardi","adult","Desmoneme width (um)","point",10,"Pugh1992a_Nectopyramidinae_unsure_id"
515,"Nectadamas richardi","adult","Depth (m)","point",225,"Pugh1992a_Nectopyramidinae"
516,"Nectadamas richardi","adult","Depth (m)","point",300,"Pugh1992a_Nectopyramidinae"
517,"Nectadamas richardi","adult","Depth (m)","point",1500,"Pugh1992a_Nectopyramidinae"
518,"Nectadamas richardi","adult","Depth (m)","point",1150,"Pugh1992a_Nectopyramidinae"
519,"Nectadamas richardi","adult","Depth (m)","point",1400,"Pugh1992a_Nectopyramidinae"
520,"Nectadamas diomedeae","adult","Involucrum length (um)","point",1100,"Pugh1992a_Nectopyramidinae"
521,"Nectadamas diomedeae","adult","Cnidoband width (um)","max",0.4,"Pugh1992a_Nectopyramidinae"
522,"Nectadamas diomedeae","adult","Cnidoband width (um)","min",0.1,"Pugh1992a_Nectopyramidinae"
523,"Nectadamas diomedeae","adult","Cnidoband length (um)","point",300,"Pugh1992a_Nectopyramidinae"
524,"Nectadamas diomedeae","adult","Cnidoband length (um)","point",400,"Pugh1992a_Nectopyramidinae"
525,"Nectadamas diomedeae","adult","Proximal heteroneme length (um)","point",100,"Pugh1992a_Nectopyramidinae"
526,"Nectadamas diomedeae","adult","Proximal heteroneme width (um)","max",20,"Pugh1992a_Nectopyramidinae"
527,"Nectadamas diomedeae","adult","Proximal heteroneme width (um)","min",18,"Pugh1992a_Nectopyramidinae"
528,"Nectadamas diomedeae","adult","Distal heteroneme length (um)","point",27,"Pugh1992a_Nectopyramidinae"
529,"Nectadamas diomedeae","adult","Distal heteroneme width (um)","point",19,"Pugh1992a_Nectopyramidinae"
530,"Nectadamas diomedeae","adult","Distal heteroneme number","min",50,"Pugh1992a_Nectopyramidinae"
531,"Nectadamas diomedeae","adult","Distal heteroneme number","max",70,"Pugh1992a_Nectopyramidinae"
532,"Frillagalma vityazi","adult","Depth (m)","point",892,"Pugh1998_Frillagalma"
533,"Frillagalma vityazi","adult","Depth (m)","point",830,"Pugh1998_Frillagalma"
534,"Frillagalma vityazi","adult","Depth (m)","point",841,"Pugh1998_Frillagalma"
535,"Frillagalma vityazi","adult","Depth (m)","point",833,"Pugh1998_Frillagalma"
536,"Frillagalma vityazi","adult","Depth (m)","point",784,"Pugh1998_Frillagalma"
537,"Frillagalma vityazi","adult","Depth (m)","point",810,"Pugh1998_Frillagalma"
538,"Frillagalma vityazi","adult","Depth (m)","point",795,"Pugh1998_Frillagalma"
539,"Frillagalma vityazi","adult","Depth (m)","point",696,"Pugh1998_Frillagalma"
540,"Frillagalma vityazi","adult","Depth (m)","point",722,"Pugh1998_Frillagalma"
541,"Frillagalma vityazi","adult","Depth (m)","point",683,"Pugh1998_Frillagalma"
542,"Frillagalma vityazi","adult","Tentacle number","max",20,"Pugh1998_Frillagalma"
543,"Frillagalma vityazi","adult","Heteroneme number","point",3,"Pugh1998_Frillagalma"
544,"Frillagalma vityazi","adult","Haploneme number","point",21,"Pugh1998_Frillagalma"
545,"Frillagalma vityazi","adult","Heteroneme length (um)","point",90,"Pugh1998_Frillagalma"
546,"Frillagalma vityazi","adult","Heteroneme length (um)","point",150,"Pugh1998_Frillagalma"
547,"Frillagalma vityazi","adult","Heteroneme width (um)","point",50,"Pugh1998_Frillagalma"
548,"Frillagalma vityazi","adult","Haploneme length (um)","point",70,"Pugh1998_Frillagalma"
549,"Frillagalma vityazi","adult","Haploneme number","min",30,"Pugh1998_Frillagalma"
550,"Frillagalma vityazi","adult","Haploneme number","max",35,"Pugh1998_Frillagalma"
551,"Frillagalma vityazi","adult","Haploneme width (um)","point",7,"Pugh1998_Frillagalma"
552,"Frillagalma vityazi","adult","Cnidosac length (um)","point",250,"Pugh1998_Frillagalma"
553,"Frillagalma vityazi","adult","Cnidosac width (um)","point",173,"Pugh1998_Frillagalma"
554,"Frillagalma vityazi","adult","Central ampulla length (um)","point",550,"Pugh1998_Frillagalma"
555,"Frillagalma vityazi","adult","Distal ampulla length (um)","point",1100,"Pugh1998_Frillagalma"
556,"Frillagalma vityazi","adult","Central ampulla width (um)","point",250,"Pugh1998_Frillagalma"
557,"Frillagalma vityazi","adult","Distal ampulla width (um)","point",250,"Pugh1998_Frillagalma"
558,"Frillagalma vityazi","adult","Distal ampulla sidebranch length (um)","point",400,"Pugh1998_Frillagalma"
559,"Frillagalma vityazi","proximal","Central ampulla length (um)","point",400,"Pugh1998_Frillagalma"
560,"Frillagalma vityazi","proximal","Distal ampulla length (um)","point",700,"Pugh1998_Frillagalma"
561,"Frillagalma vityazi","proximal","Central ampulla width (um)","point",170,"Pugh1998_Frillagalma"
562,"Frillagalma vityazi","proximal","Distal ampulla width (um)","point",260,"Pugh1998_Frillagalma"
563,"Frillagalma vityazi","proximal","Distal ampulla sidebranch length (um)","point",1400,"Pugh1998_Frillagalma"
564,"Bargmannia elongata","adult","Depth (m)","point",833,"Pugh1999b_Bargmannia"
565,"Bargmannia elongata","adult","Depth (m)","point",747,"Pugh1999b_Bargmannia"
566,"Bargmannia elongata","adult","Depth (m)","point",780,"Pugh1999b_Bargmannia"
567,"Bargmannia elongata","adult","Heteroneme number","point",4,"Pugh1999b_Bargmannia"
568,"Bargmannia elongata","adult","Heteroneme number","point",5,"Pugh1999b_Bargmannia"
569,"Bargmannia elongata","adult","Gastrozooid length (mm)","max",10,"Pugh1999b_Bargmannia"
570,"Bargmannia elongata","adult","Heteroneme number","max",6,"Pugh1999b_Bargmannia"
571,"Bargmannia elongata","adult","Heteroneme length (um)","point",120,"Pugh1999b_Bargmannia"
572,"Bargmannia elongata","adult","Heteroneme width (um)","point",80,"Pugh1999b_Bargmannia"
573,"Bargmannia elongata","adult","Haploneme length (um)","point",16,"Pugh1999b_Bargmannia"
574,"Bargmannia elongata","adult","Haploneme width (um)","point",11,"Pugh1999b_Bargmannia"
575,"Bargmannia elongata","adult","Haploneme length (um)","point",8.5,"Pugh1999b_Bargmannia"
576,"Bargmannia elongata","adult","Haploneme width (um)","point",8.5,"Pugh1999b_Bargmannia"
577,"Bargmannia amoena","adult","Depth (m)","point",841,"Pugh1999b_Bargmannia"
578,"Bargmannia amoena","adult","Depth (m)","point",890,"Pugh1999b_Bargmannia"
579,"Bargmannia amoena","adult","Gastrozooid length (mm)","max",10,"Pugh1999b_Bargmannia"
580,"Bargmannia amoena","adult","Tentilla per tentacle","point",10,"Pugh1999b_Bargmannia"
581,"Bargmannia amoena","adult","Cnidoband length (um)","point",5000,"Pugh1999b_Bargmannia"
582,"Bargmannia amoena","adult","Haploneme length (um)","point",20,"Pugh1999b_Bargmannia"
583,"Bargmannia amoena","adult","Haploneme width (um)","point",14,"Pugh1999b_Bargmannia"
584,"Bargmannia amoena","adult","Haploneme length (um)","point",12,"Pugh1999b_Bargmannia"
585,"Bargmannia amoena","adult","Haploneme width (um)","point",11,"Pugh1999b_Bargmannia"
586,"Bargmannia amoena","adult","Heteroneme number","max",26,"Pugh1999b_Bargmannia"
587,"Bargmannia amoena","adult","Heteroneme length (um)","point",135,"Pugh1999b_Bargmannia"
